,docId,sentenceId,sentences,all_passives,all_passives_count,binary,doc_id,file_name,date
367,330,1,"CharlesTown, December  ",,0,0,24,CorpusOne_text_files/text_1742_12_27_row_24.txt,1742_12_27
368,330,2,"We hear, that one of the Ringleaders of the last Negro Insurrection , (belonging to Mr. Henry Williamson ) was lately seiz'd in Cocaw Swamp, by two Negro Fellows that ran away from Mr. Grimke, who brought him to Stone , where he immediately was hang'd.",,0,0,24,CorpusOne_text_files/text_1742_12_27_row_24.txt,1742_12_27
369,331,1,"From New York we hear, that Captain Peter Warren , in his Majesty's Ship the Launceston of  Guns, not choosing to lay all the Winter in Harbour, was sail'd, to cruise on the Spanish Main.",,0,0,24,CorpusOne_text_files/text_1742_12_27_row_24.txt,1742_12_27
370,332,1,"The Spy Man of War, Capt. Newman , on this Station, is, we hear, preparing to sail on a Cruize speedily.",,0,0,24,CorpusOne_text_files/text_1742_12_27_row_24.txt,1742_12_27
371,333,1,"*** The Extract of a Letter from Philadelphia, will be inserted in our next.",will be inserted,1,1,24,CorpusOne_text_files/text_1742_12_27_row_24.txt,1742_12_27
372,334,1,"NEWPORT,RhodeIsland, Febr.",,0,0,25,CorpusOne_text_files/text_1743_04_04_row_25.txt,1743_04_04
373,335,1,Not a Sentence,,0,0,25,CorpusOne_text_files/text_1743_04_04_row_25.txt,1743_04_04
374,336,1,"Last Lord's Day was happily discovered a Conspiracy of a great Number of Spanish and [ ] Prize Negroes, to run away with one of the Privateer Sloops in the Harbour.",was happily discovered,1,1,25,CorpusOne_text_files/text_1743_04_04_row_25.txt,1743_04_04
375,337,1,"As [ ] Four Men were to have lodged on board that Night, their Design might easily have been effected, but that one Fellow they had a great Mind to persuade to go with them, chose to continue with his present Master, and out of Gratitude to him betray'd their Plot.",have been effected,1,1,25,CorpusOne_text_files/text_1743_04_04_row_25.txt,1743_04_04
376,338,1,To the ingenious Author of the Advertisement in several of the late Gazettes concerning one of the Inhabitants of Stono named ROGER.,,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
377,338,2,"SIR, REading in a late Gazette, I there met with your Piece of Wit, but, bastardlike, it comes abroad in the World without the Name of its Father, which makes me imagine you are either a .",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
378,339,1,Not a Sentence,,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
379,340,1,Not a Sentence,,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
380,341,1,yourself (as describ'd by Capt. Gulliver) or understand their Language;,,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
381,342,1,"you have the Welfare of Roger so much at Heart, you seem to exult with the Prospect of his Conversation, when his Chambers are furnish'd, in the Stall;",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
382,343,1,"and I think this is really the Case, since you pay your Adoration to him with more Ardency than ever you did to your Maker;",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
383,344,1,"and I made no Doubt, in a Year or two (if your Favourite should have his Health and you have laid your two Heads together)",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
384,344,2,"we shall certainly hear of a Plot, or something dangerous to the Society of Yahoo's but least I should swell this to too great a Bulk, I only caution you by all Means not to learn Roger to write, lest he shou'd communicate the Substance of your most profound Speculations and elaborate Studies, which would much contribute to degrade the Species of which you are Chief.",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
385,345,1,"But let him be well fed, and attended suitable to the Dignity of a [ ] of Stono, and by this you will merit the Esteem of Roger's illustrious Family.",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
386,346,1,"I am, &c.",,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
387,347,1,Not a Sentence,,0,0,26,CorpusOne_text_files/text_1744_05_21_row_26.txt,1744_05_21
388,348,1,"On Monday last arrived here, with his Lady, JOHN LLOYD, Esq;",,0,0,27,CorpusOne_text_files/text_1745_07_06_row_27.txt,1745_07_06
389,349,1,whom His Majesty hath lately been pleas'd to appoint Governor of Castel Johnson:,,0,0,27,CorpusOne_text_files/text_1745_07_06_row_27.txt,1745_07_06
390,349,2,"On Thursday his Commission was read in the said Castle, followed by a Discharge of the Artillery.",was read,1,1,27,CorpusOne_text_files/text_1745_07_06_row_27.txt,1745_07_06
391,350,1,"A Conspiracy amongst some of our Negroes [ ] in the Country, was discovered last Week, one is executed, and, we hear, more where are on their Tryal.","was discovered,is executed",2,1,27,CorpusOne_text_files/text_1745_07_06_row_27.txt,1745_07_06
392,351,1,"The [ ] from Cooper to Ashley River, (when which is finished this Town will be surrounded with Water) a new Powder [ ], several Bastions and other Works, for the better Security and Defence of the Town in case of an Invasion from the French and Spaniards;","is finished,will be surrounded",2,1,27,CorpusOne_text_files/text_1745_07_06_row_27.txt,1745_07_06
393,352,1,"are carrying on with the utmost Diligence, a great Number of Hands being employ'd for that Purpose",,0,0,27,CorpusOne_text_files/text_1745_07_06_row_27.txt,1745_07_06
394,353,1,The humble ADDRESS and REPRESENTATION of the Council and  Assembly of the Island of JAMAICA.  ,,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
395,353,2,"Most Gracious Sovereign,  WE your Majesty's most Dutiful and Loyal Subjects, the Council and Assembly of your Majesty's Island of Jamaica ;",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
396,354,1,"crave Leave to approach your Royal Throne, being convinced we should be wanting in that Duty we owe your Majesty, and the Trust reposed in us, if we did not take the earliest Occasion of laying before your Majesty those Burthens which disturb the happiness of your People, and threaten Ruin and Destruction to a Colony of such Importance to your Majesty's Government.",being convinced,1,1,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
397,355,1,"The Expence in supporting that just and necessary War, which your Majesty engaged in for vindicating the Trade of your Subjects, and supporting the Liberty and Independancy of Europe, called upon us to bear a Part of that Burthen, which we did with a Warmth and Chearfulness disproportioned to our Abilities, and as we apprehend in a much greater Degree than the rest of your Subjects.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
398,356,1,"These were our Efforts whilst we were labouring under an Additional Duty on MolassesSpirits, which, though unavoidable from the Exigency of the Times, does in a most grievous Manner affect the Inhabitants in general, but more particularly the poorer Sort, and prevents the Cultivations of the unsettled Lands, it being evident that Sugar produced from new Lands, abounds with a greater Proportion of Syrup, than that raised from old Plantations.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
399,357,1,"And whilst we were under the pressure of that Duty, we had the Mortification to find ourselves subjected to a further Tax of One Shilling and Sixpence per Hundred imposed the last Session of Parliament upon all sugar produced from your Majesty's Colonies, which we fear, if continued, must in the End transfer that valuable Commodity to our great Rivals in Trade, the natural Enemies of your Majesty's Crown and Government.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
400,358,1,"Permit us further, most Gracious Sovereign, to represent our just apprehension of a further Distress arising from the Interruption of a free Navigation in these Seas, being informed that the Spaniards, our dangerous and jealous Neighbours, have detained, and searched on the high Seas, a Vessel belonging to your Majesty's Subjects, bound to this Island, as may appear by two Affidavits, which we humbly beg leave to lay before your Majesty.",being informed,1,1,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
401,359,1,"These, Royal Sir, are Melancholly Truths, and the true Causes of our Distress.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
402,360,1,"From these Causes arise our want of Money, and Credit, both at home and abroad.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
403,361,1,"From thence the scarcity of Inhabitants in a Country so extensive and so happily situated for Trade may easily be accounted for, notwithstanding the great Encouragement given by our Laws every white Person shall become a Settler.",be accounted,1,1,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
404,362,1,"From these a further Desertion of our Island is to be justly apprehended, and under such Circumstances, we cannot think of any other Means of Security, then an immediate Protection from your majesty's great Care and Tenderness of your Subjects.",be justly apprehended,1,1,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
405,363,1,"These Considerations oblige us to renew our Applications to your Majesty for another Regiment of Soldiers to guard and defend us: Daily apprehensive of an Insurrection of our Negroes , and thereby in Danger of loosing whatever in our distress'd Condition remains valuable.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
406,364,1,"We therefore do most humbly beseech your Majesty to take into your Royal Consideration this our humble Address and Representation, and that you will be pleased to grant us such Relief as is [ ] to your Majesty's great Goodness and Wisdom.",,0,0,28,CorpusOne_text_files/text_1749_06_19_row_28.txt,1749_06_19
407,365,1,"Kingston , JAMAICA, July .",,0,0,29,CorpusOne_text_files/text_1750_09_03_row_29.txt,1750_09_03
408,366,1,"We hear from Curraws  [Curaçao] that they have lately had an Insurrection by the Negroes there, which was however soon suppressed;",was however soon suppressed,1,1,29,CorpusOne_text_files/text_1750_09_03_row_29.txt,1750_09_03
409,367,1,and that upwards of  of the Ringleaders were already executed.,were already executed,1,1,29,CorpusOne_text_files/text_1750_09_03_row_29.txt,1750_09_03
410,368,1,"ADMIRSLTYOFFICE, May , .",,0,0,30,CorpusOne_text_files/text_1750_09_24_row_30.txt,1750_09_24
411,369,1,"Hague, May .",,0,0,30,CorpusOne_text_files/text_1750_09_24_row_30.txt,1750_09_24
412,370,1,"A Drought is order in be made of one Man or Company, and one Serjeant and one Corporal per Battalion, of the national Troops in the Service of the States General.",in be made,1,1,30,CorpusOne_text_files/text_1750_09_24_row_30.txt,1750_09_24
413,371,1,"This Detachment is to be sent to Surinam, in order to suppress an Insurrection which their High Mightinesses have been informed has happened among the Negroes in that Colony, and in which one of the most considerable plantations has been ravaged, and all the white People belonging to it murdered.","be sent,have been informed,has been ravaged",3,1,30,CorpusOne_text_files/text_1750_09_24_row_30.txt,1750_09_24
414,372,1,"Besides the Draught, which 'tis computed will amount to about  Men, the Proprietors are to send over a Body of  Men at their own Expence, and all the Half Pay Officers, who are willing to go over with those Troops are immediately to be put upon full Pay.",be put,1,1,30,CorpusOne_text_files/text_1750_09_24_row_30.txt,1750_09_24
415,373,1,"It is now said that the Prince Stadtholder's Journey to Zealand, which has been talked of for some time, will certainly take Place in about three Weeks, when the States of that Province are to reassemble.","is now said,has been talked",2,1,30,CorpusOne_text_files/text_1750_09_24_row_30.txt,1750_09_24
416,374,1,"Mr. TIMOTHY,  I WAS in company the other day with some gentlemen from town, when the discourse turned on the negro bill now on the carpet.—I was not surprised at the objections that were made, because the planter and merchant think themselves equally concerned to prevent its going down.",were made,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
417,375,1,"Men will always make use of a thousand frivolous excuses, to avoid taking the best measures for securing their property;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
418,376,1,"because the majority will always embrace a present gain, to their future and permanent interest.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
419,377,1,"The legislature will think differently from them: they know, there is hardly a society of men, who do not think the whole prosperity of a nation depends upon their single fate;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
420,378,1,"so that should they at any time be consulted, their answers will be mysterious, partial, and inclining with a strong bias to their own emolument.",be consulted,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
421,379,1,"I am no so old, or so weak, as to suffer myself to be surrounded with fears and suspicions, or startled at distant dangers, yet I think our situation alarming: Heaven knows our military capacity is not very great: and our numbers are so inconsiderable that should a general defection happen, we might easily be served, as Gulliver did geese and turkies when he lived among the Lilliputians.","be surrounded,be served",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
422,380,1,"Whenever a Law is to be passed, I taken it but one consideration is to be made, ""whether it will be for the interest of the whole.""","be passed,be made",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
423,380,2,"Individuals must be thrown aside: for, in applying remedies to the evils of government, some private men must suffer;",must be thrown,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
424,381,1,"they who introduce those evils will, and it is intended they should.",is intended,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
425,382,1,"It is said, that an increase of inhabitants is an addition of strength and riches.",is said,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
426,383,1,"Among a free people it is undoubtedly true: but where Slavery is allowed, exceptions are to be made.","is allowed,be made",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
427,384,1,"An increase of negroes adds to the riches of a country, only where they are so employed as to bring in a reasonable profit to the master;",are so employed,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
428,385,1,"otherwise they become a burden: they never can add to the strength of a people, but subject it to perpetual dangers, which will always be greater, according to the disproportion.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
429,386,1,"Now the difference of the number of whites and blacks, and the present situation of our planters, sufficiently evinces, we labour under both these difficulties.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
430,387,1,"The arguments which, as the company informed me, were made use of, against the bill.",were made,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
431,388,1,"turn upon the inconveniences that will arise to particulars: many of them are so nearly alike, that in my answer to them, you must not be surprised, if I sometimes am guilty of repetitions, and make use of reasons that carry the same appearance.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
432,389,1,"I could have been less prolix, and much shorter in my remarks: but, as I have the thing at heart, I chose to imitate them in this disuse way;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
433,390,1,"because I know when men are almost determined upon a point, they must have the inconveniences often repeated, in order to deter them from that determination.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
434,391,1,Not a Sentence,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
435,392,1,It will tend towards decreasing our white inhabitants.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
436,393,1,The great disproportion between whites and blacks daily increasing when an unlimited importation of negroes is allowed.,is allowed,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
437,394,1,I am a little surprised that this objection should be started in case a temporary prohibition should take place.,should be started,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
438,395,1,"It is a misfortune for the province, the people are too much disposed to do every thing by negroes which can be done by them.",can be done,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
439,396,1,Private avarice makes us blind to the true interest of our country.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
440,397,1,"Each individual will have tradesmen among his slaves , to the great discouragement of whites of an inferior order, whom of all other men we stand most in need of.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
441,398,1,"Now, if the number of negroes were lessened;",were lessened,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
442,399,1,if they were not suffered to increase;,were not suffered,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
443,400,1,"necessity at length would oblige us to take them for the cultivation of our lands, necessity would oblige us to call in more tradesmen of all kinds;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
444,401,1,nor would there be any difficulty in inticing them over: there are as many indigent and unemployed hands in England as ever;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
445,402,1,"but the spirit and activity which was once seen among them is loft, because the alluring prospect of an easily livelihood is now no more.",was once seen,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
446,403,1,"No man will deny, that the security and wealth of a nation consists in the number of its middling men of a free condition , and a gradual and imperceptible transition from the highest to the lowest.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
447,404,1,If this pernicious disposition of importing such quantities of slaves ;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
448,405,1,"if this sordid method of bringing them up to trade of all kinds continues, this gradation will be impossible: in a little time, our province will consist chiefly of a few planters and merchants, subject to the insurrections of salves, because numerous and disaffected.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
449,406,1,II.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
450,406,2,"That the possibility of the planter's extricating himself from the debt contracted for negroes, in one or two lucky crops, is a sufficient inducement for purchase frog a greater number.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
451,407,1,"It is an observation which seldom falls under the eye of the people, but which it is supposed every legislative power is acquainted with, ""that the ignorance, the negligence, the prodigality and unavoidable misfortunes which surround mankind, must always subject the greater part of them to distressing circumstances.""","is supposed,is acquainted",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
452,407,2,"For these reasons, civil societies form laws to lessen those evils which they cannot eradicate.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
453,408,1,"Now, if a spirit of planting, like an epidemical disease, spreads itself all around;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
454,409,1,"surely the wisdom of our senators would deserve the highest applause, should they endeavour to put a stop to it.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
455,410,1,"the mechanic, the little tradesman, sets out with a view of getting a livelihood by his labour;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
456,411,1,"if that is comfortable, he is satisfied: But the merchant, the planter, they have a more extensive prospect, they intend amassing a fortune :",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
457,411,2,The bait is more alluring;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
458,412,1,their conduct is to be the more narrowly watched.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
459,413,1,"Unless a planter can set out upon his own bottom, the amazing height of interest is such, that he must make sixteen per cent of his money in order to clear eight;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
460,414,1,"and this is what the most sanguine of them cannot expect, tho' thoroughly acquainted with their business.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
461,415,1,"the success of a few plantations can be no objection to what I have advanced, as I talk of the whole body.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
462,416,1,"And when men launch out beyond their fortunes , in affairs that depend upon chance and accidents, as the planter does;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
463,417,1,"they enter upon what is destructive to society, and ought not to be allowed in a well regulated state: the greater part of them must sail, their fall will not be alone, many will be involved with him;",be allowed,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
464,418,1,"for as he finds his fortune decrease, like the spirited gambler upon the brink of destruction, he will venture any sum, if you permit him, upon the single throw of a die, because there is a distant prospect of succeeding;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
465,419,1,but no wise man will approve of his conduct.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
466,420,1,III.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
467,420,2,"That it will be driving our young people out of the country, to places where negroes and lands are cheaper.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
468,421,1,"The intention of a negro act is, to prevent a growing inconvenience.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
469,422,1,"It is shrewdly suspected the planters have gone more than one step too far, and an attempt is about to be made to prevent others from falling into the same mistake.","is shrewdly suspected,be made",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
470,423,1,"Human affairs are so complicated, that I believe some ill consequences attend almost every salutary measure of government: and should a few young men of overheated imaginations, and wild notions of aggrandizing their fortunes elsewhere, be induced to leave the province because such a act does take place;",be induced,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
471,424,1,"yet a fear of this kind ought not to work upon the mind of any man: his folly would be equal to those, who would prevent an importation of wine, because a few rakes would get drunk with it.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
472,425,1,Besides.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
473,426,1,I do not see that this selftransportation of our youth would be the consequence: young fellows of fortune will still find it worth their while to enter into the planting business.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
474,427,1,"But, says the objector, this is suffering a few individuals to monopolize the landed interest.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
475,428,1,Ne factor ulira crepodam is a maxim.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
476,429,1,"If a considerable sum of money is requisite for any employment, in a country where interest is high, men of small fortunes ought not to think of entering into it.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
477,430,1,"In whatever station of life fortunes have been made, mens eyes have been dazzled with the prospect;","have been made,have been dazzled",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
478,431,1,"they will venture beyond what reason dictates: but it becomes the public to check their impetuosity, and to prevent industry from loading itself beyond what it can bear.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
479,432,1,Now when young men of small fortunes see so many difficulties attending the cultivation of lands;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
480,433,1,"when they see the high interest on one side, and the high price of negroes on the other, I do not imagine it follows, that they will leave the province.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
481,434,1,"This is supposing the spirit of planting is an incurable disease, and therefore not to be attempted.",be attempted,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
482,435,1,Such a support on would be pernicious to the greatest degree.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
483,436,1,"I am rather apt to think, those of a sufficient fortune would enter into the different branches of trade;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
484,437,1,"those who have less, will undoubtedly apply themselves to the lower employments, which we should always endeavour to encourage.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
485,438,1,"Men who live at home in any tolerable degree of affluence, will never leave their friends and families where they are fixed and settled, to go in search of an interest that at best is precarious.",are fixed,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
486,439,1,"The poorer fort, surely will remain where they are, because a pretty large fun being required to set them up as planters it is morally impossible they can borrow that sum in a country where they are strangers.",being required,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
487,440,1,"Georgia, it is said, can only rival us in planting;",is said,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
488,441,1,"and it is a fact, the rice lands in Georgia are nearly adequate to ours in price;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
489,442,1,"and the price of negroes will always rise, in proportion to that of the land: there then the same inconveniences will attend them.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
490,443,1,IV That it will be robbing the province of a considerable duty towards paying of taxes.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
491,444,1,I take this objection to be exceeding trifling.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
492,445,1,"In laying duties upon any thing imported into a country, the only consideration that ought to be made is.",be made,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
493,446,1,"""Whether it will be for the advantage of the community.""",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
494,446,2,"If it is found that it will, the duty is to be as light as possible;",is found,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
495,447,1,"if not, a total prohibition, or an addition that will amount to the same thing, ought to take place.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
496,448,1,But I cannot see how the public can suffer;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
497,449,1,"for in a country like ours, where the higher rank of men are brought up to no employments, but trade, planting, and the law, no duty will prevent them from purchasing;",are brought,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
498,450,1,"and the additional sum that is laid upon them, will make amends for the smaller number that will be sold.","is laid,will be sold",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
499,451,1,Not a Sentence,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
500,452,1,"That it will throw the rubes of the country into the bands of a few, and promote usury.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
501,453,1,"How an act which is to prevent men from running in debt, and to enable them the sooner to discharge that debt, can promote usury, I cannot conceive.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
502,454,1,"I can easily foresee, if negroes are to be brought into the country upon the tooting they now are, an usury (if I may so call it) of the most dangerous consequence would ensue.",be brought,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
503,455,1,"It is the interest of the planter to steer clear from the clutches of the merchant: if he once involves himself there, he is hampered: he can no longer demand an equal consideration for his rice, but must be reduced to the necessity of taking whatever the merchant offers, in order to discharge the debt he owes him: if he refuses, his ruin in inevitable;","is hampered,must be reduced",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
504,456,1,his negroes and plantation are sized;,are sized,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
505,457,1,his scheme of making his fortune is overturned;,is overturned,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
506,458,1,"and that bubble, which he has taken so much pains to blow up, will now be broke.",be broke,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
507,459,1,This is far from being a chimera: the principles of trade are not very generous.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
508,460,1,We know that all bodies of men act upon interested movies;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
509,461,1,and the welfare of the little society to which they belong taken entire possession of their thoughts.,belong taken,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
510,462,1,"A combination so backed by interest, is to be feared with the greatest reason.",be feared,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
511,463,1,"Experience tells us, it was so in this very province not long ago: and the planter, after labouring for some time under these very disadvantages, with the greatest good fortune, emerged from the difficulties that were likely to overwhelm him.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
512,464,1,VI.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
513,464,2,"That it cannot be said the planter runs in debt, as the negro is an equivalent.",be said,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
514,465,1,At the time of the purchase no doubt he is;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
